id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
17405,boardgame,1846,2005,3,5,240,240,240,14,305,8.00997,6.28555,259,1,141,271,139,33,4.0303
35614,boardgame,Where There Is Discord: War in the South Atlantic,2009,1,1,240,240,240,0,319,8.07237,6.28148,812,22,210,579,204,69,3.1449
1262,boardgame,Axis & Allies: Pacific,2001,2,3,240,240,240,12,1608,6.66937,6.24694,2668,208,48,136,519,182,2.8846
11949,boardgame,Shifting Sands,2006,2,2,240,240,240,12,490,7.28551,6.23031,941,31,97,207,250,103,3.165
3409,boardgame,The Napoleonic Wars,2002,2,5,240,240,240,12,664,7.05891,6.22694,927,45,36,122,308,99,3.4545
6613,boardgame,"Downtown: Air War Over Hanoi, 1965-1972",2004,2,2,240,240,240,14,354,7.77864,6.21422,961,29,73,157,196,95,4.0737
154825,boardgame,Arkwright,2014,2,4,240,240,240,14,307,7.78147,6.20711,576,8,121,347,108,73,4.4247
10788,boardgame,Hellenes: Campaigns of the Peloponnesian War,2009,2,2,240,240,240,12,375,7.48979,6.19435,1043,55,65,203,220,65,3.0308
3553,boardgame,Close Action,1997,2,30,240,240,240,12,297,7.8241,6.1763,727,27,69,195,144,70,3.4714
1444,boardgame,SPQR,1992,2,2,240,240,240,13,396,7.36828,6.1656,931,40,19,59,151,64,3.7031
714,boardgame,Talisman,1983,2,6,240,240,240,9,3937,6.41307,6.16062,4636,202,66,153,1437,417,2.1847
987,boardgame,Kingmaker,1974,2,7,240,240,240,12,2314,6.4302,6.15262,4091,286,62,172,943,325,3.0738
29109,boardgame,Dust,2007,2,6,240,240,240,12,1222,6.53104,6.14012,2197,127,121,528,438,146,2.6027
420,boardgame,Rail Baron,1977,3,6,240,240,240,10,1293,6.53765,6.10477,1931,123,58,114,565,165,2.2788
4090,boardgame,2nd Fleet,1986,2,2,240,240,240,12,416,7.12367,6.07892,987,43,31,63,173,77,3.3896
626,boardgame,War and Peace,1980,2,6,240,240,240,12,845,6.6358,6.07171,1912,143,13,54,338,132,3.3636
10174,boardgame,Bitter Woods (fourth edition),2003,2,4,240,240,240,12,272,7.67762,6.06391,580,22,63,173,174,48,3.125
1666,boardgame,Battle Hymn,1986,1,1,240,240,240,12,316,7.41474,6.05764,898,40,120,188,158,49,3.2041
32838,boardgame,The Battle for Normandy,2009,2,8,240,240,240,0,227,7.90352,6.0556,811,23,55,155,123,53,3.7925
24,boardgame,Twilight Imperium,1997,2,6,240,240,240,12,644,6.69664,6.03431,756,61,35,60,284,50,3.48
39328,boardgame,Baltic Gap,2009,2,2,240,240,240,0,171,8.20987,6.02469,750,17,39,95,99,41,4.1951
26055,boardgame,Twilight Imperium (second edition),2000,2,6,240,240,240,12,412,6.94956,6.02126,702,68,17,33,131,47,3.4894
911,boardgame,Empires of the Middle Ages,1980,1,6,240,240,240,14,334,7.12693,6.01823,802,26,98,203,178,50,3.64
25613,boardgame,Through the Ages: A Story of Civilization,2006,2,4,240,240,240,12,13294,8.20407,8.05804,14343,362,1084,5075,3378,1642,4.159
1,boardgame,Die Macher,1986,3,5,240,240,240,14,4215,7.67833,7.36578,4976,180,482,1461,1705,716,4.3506
40765,boardgame,Clash of Cultures,2012,2,4,240,240,240,14,2933,7.74767,7.2999,3738,54,672,2181,791,270,3.5259
17226,boardgame,Descent: Journeys in the Dark,2005,2,5,240,240,240,12,9599,7.39014,7.20761,11387,412,338,1699,2683,1223,3.3312
875,boardgame,Roads & Boats,1999,1,4,240,240,240,14,2113,7.73028,7.19459,2954,68,556,1414,815,290,4.1793
240,boardgame,Britannia,1986,3,5,240,240,240,12,3272,7.25882,6.91835,4638,201,147,594,1296,501,3.1617
221,boardgame,Ikusa,1986,2,5,360,240,360,12,3952,7.03034,6.74412,6153,335,199,700,1471,485,2.9402
1608,boardgame,Ambush!,1983,1,1,240,240,240,12,1646,7.31705,6.73079,3372,173,204,589,785,244,3.2254
730,boardgame,Breakout: Normandy,1992,2,2,240,240,240,12,801,7.69698,6.64261,1738,51,129,278,415,150,3.3733
701,boardgame,A House Divided,1981,2,2,240,240,240,12,1581,7.08934,6.58678,3051,181,117,337,788,233,2.6395
22,boardgame,Magic Realm,1979,1,16,240,240,240,12,1579,7.11239,6.57879,2861,113,363,1008,909,313,4.4824
242,boardgame,Junta,1978,2,7,240,240,240,16,3971,6.82064,6.56608,5697,351,127,573,1322,429,2.8345
10093,boardgame,Axis & Allies,2004,2,5,240,240,240,12,4791,6.77156,6.50614,5902,354,53,273,1317,573,3.2007
1829,boardgame,Risk 2210 A.D.,2001,2,5,240,240,240,10,5122,6.73686,6.48962,8117,523,78,404,1610,569,2.717
18748,boardgame,Unhappy King Charles! ,2008,2,2,240,240,240,0,566,7.70919,6.4712,1425,30,101,295,305,107,3.2991
77,boardgame,EastFront,1991,2,2,240,240,240,12,590,7.69107,6.46848,973,53,46,112,305,91,3.6044
22143,boardgame,EastFront II,2006,2,2,240,240,240,12,440,8.08109,6.46461,814,18,148,345,199,84,3.5357
11057,boardgame,The Great Battles of Alexander: Deluxe Edition,1995,2,4,240,240,240,12,519,7.71264,6.4145,1453,49,58,203,248,110,3.5636
36399,boardgame,The Napoleonic Wars (Second Edition),2008,2,5,240,240,240,0,658,7.3954,6.40087,1187,25,73,221,235,93,3.3763
20133,boardgame,FAB: The Bulge,2008,2,2,240,240,240,12,582,7.50036,6.39949,1345,74,62,206,315,101,3.0594
12750,boardgame,1860: Railways on the Isle of Wight,2004,2,4,240,240,240,13,397,7.87938,6.394,778,16,92,168,211,67,4.0896
130,boardgame,Iron Dragon,1994,2,6,240,240,240,12,1300,6.93792,6.38723,1718,64,63,177,449,136,2.9485
12350,boardgame,Battlestations,2004,2,8,240,240,240,12,853,7.18263,6.37519,1596,117,180,655,454,151,3.404
8730,boardgame,Flying Colors,2005,1,4,240,240,240,12,542,7.45086,6.3226,1561,50,97,276,251,89,2.9663
4192,boardgame,Warhammer,1983,2,4,240,240,240,8,2193,6.65501,6.31428,3131,110,25,46,724,260,3.6615
41863,boardgame,Axis & Allies: 1942,2009,2,5,240,240,240,12,1219,6.94769,6.30521,2776,192,38,197,351,125,3.088
17405,boardgame,1846,2005,3,5,240,240,240,14,305,8.00997,6.28555,259,1,141,271,139,33,4.0303
35614,boardgame,Where There Is Discord: War in the South Atlantic,2009,1,1,240,240,240,0,319,8.07237,6.28148,812,22,210,579,204,69,3.1449
1262,boardgame,Axis & Allies: Pacific,2001,2,3,240,240,240,12,1608,6.66937,6.24694,2668,208,48,136,519,182,2.8846
11949,boardgame,Shifting Sands,2006,2,2,240,240,240,12,490,7.28551,6.23031,941,31,97,207,250,103,3.165
3409,boardgame,The Napoleonic Wars,2002,2,5,240,240,240,12,664,7.05891,6.22694,927,45,36,122,308,99,3.4545
6613,boardgame,"Downtown: Air War Over Hanoi, 1965-1972",2004,2,2,240,240,240,14,354,7.77864,6.21422,961,29,73,157,196,95,4.0737
154825,boardgame,Arkwright,2014,2,4,240,240,240,14,307,7.78147,6.20711,576,8,121,347,108,73,4.4247
10788,boardgame,Hellenes: Campaigns of the Peloponnesian War,2009,2,2,240,240,240,12,375,7.48979,6.19435,1043,55,65,203,220,65,3.0308
3553,boardgame,Close Action,1997,2,30,240,240,240,12,297,7.8241,6.1763,727,27,69,195,144,70,3.4714
1444,boardgame,SPQR,1992,2,2,240,240,240,13,396,7.36828,6.1656,931,40,19,59,151,64,3.7031
714,boardgame,Talisman,1983,2,6,240,240,240,9,3937,6.41307,6.16062,4636,202,66,153,1437,417,2.1847
987,boardgame,Kingmaker,1974,2,7,240,240,240,12,2314,6.4302,6.15262,4091,286,62,172,943,325,3.0738
29109,boardgame,Dust,2007,2,6,240,240,240,12,1222,6.53104,6.14012,2197,127,121,528,438,146,2.6027
420,boardgame,Rail Baron,1977,3,6,240,240,240,10,1293,6.53765,6.10477,1931,123,58,114,565,165,2.2788
4090,boardgame,2nd Fleet,1986,2,2,240,240,240,12,416,7.12367,6.07892,987,43,31,63,173,77,3.3896
626,boardgame,War and Peace,1980,2,6,240,240,240,12,845,6.6358,6.07171,1912,143,13,54,338,132,3.3636
10174,boardgame,Bitter Woods (fourth edition),2003,2,4,240,240,240,12,272,7.67762,6.06391,580,22,63,173,174,48,3.125
1666,boardgame,Battle Hymn,1986,1,1,240,240,240,12,316,7.41474,6.05764,898,40,120,188,158,49,3.2041
32838,boardgame,The Battle for Normandy,2009,2,8,240,240,240,0,227,7.90352,6.0556,811,23,55,155,123,53,3.7925
24,boardgame,Twilight Imperium,1997,2,6,240,240,240,12,644,6.69664,6.03431,756,61,35,60,284,50,3.48
39328,boardgame,Baltic Gap,2009,2,2,240,240,240,0,171,8.20987,6.02469,750,17,39,95,99,41,4.1951
26055,boardgame,Twilight Imperium (second edition),2000,2,6,240,240,240,12,412,6.94956,6.02126,702,68,17,33,131,47,3.4894
911,boardgame,Empires of the Middle Ages,1980,1,6,240,240,240,14,334,7.12693,6.01823,802,26,98,203,178,50,3.64
10156,boardgame,The Russian Campaign (fourth edition),2003,2,4,240,240,240,12,240,7.58649,5.99385,439,9,76,109,127,39,2.9744
3408,boardgame,This Accursed Civil War,2002,2,2,240,240,240,12,225,7.55911,5.99125,613,10,65,132,113,52,3.4615
27969,boardgame,"A Most Dangerous Time: Japan in Chaos, 1570-1584",2009,2,4,240,240,240,12,248,7.42258,5.98406,853,27,60,227,145,50,3.12
125993,boardgame,France '40,2013,2,2,240,240,240,12,170,7.94735,5.97922,683,11,33,94,87,33,2.8485
8521,boardgame,Whistling Death,2003,1,4,240,240,240,14,216,8.2157,5.96699,472,11,63,134,110,58,4.3793
6930,boardgame,Sweden Fights On,2003,1,2,240,240,240,12,177,7.71447,5.94843,641,8,65,110,82,43,3.5349
912,boardgame,Pacific Victory,2000,2,2,240,240,240,12,338,6.87501,5.93649,689,36,53,89,175,50,3.16
248,boardgame,Blood Royale,1987,3,5,240,240,240,12,555,6.49324,5.91734,952,62,64,135,236,64,3.3125
20078,boardgame,Monmouth,2007,2,2,240,240,240,14,192,7.41949,5.91559,799,28,28,56,94,36,2.5833
1496,boardgame,Imperium Romanum II,1985,1,6,240,240,240,16,460,6.55587,5.90001,1050,53,29,71,190,67,3.7612
29875,boardgame,"Barbarossa: Kiev to Rostov, 1941",2008,1,4,240,240,240,12,157,7.81911,5.89229,705,26,22,55,84,39,4.2051
7843,boardgame,Caesar: Conquest of Gaul,1998,2,4,240,240,240,12,195,7.36395,5.89074,913,26,31,55,85,46,3.5217
10641,boardgame,"Barbarossa: Army Group South, 1941",1996,1,4,240,240,240,12,136,7.96675,5.88604,450,7,40,70,70,30,4.1667
21947,boardgame,RAN,2007,2,4,240,240,240,12,159,7.61025,5.87766,740,21,67,152,88,33,3.7273
2579,boardgame,Arctic Front,1985,2,2,240,240,240,12,206,7.25978,5.8772,534,12,34,58,74,31,3.4839
4974,boardgame,Wellington's Victory: Battle of Waterloo,1976,2,2,240,240,240,12,242,7.08058,5.87649,651,33,13,39,134,43,4.186
706,boardgame,Frederick the Great,1975,2,4,240,240,240,12,333,6.72973,5.87219,936,56,12,32,202,73,2.7397
22161,boardgame,WestFront II,2006,2,2,240,240,240,12,139,7.84317,5.86676,449,11,65,146,55,32,3.4063
23995,boardgame,No Peace Without Spain!,2011,2,2,240,240,240,12,156,7.69103,5.86581,386,7,49,144,76,36,2.75
82,boardgame,Bobby Lee,1993,2,2,240,240,240,12,260,6.86082,5.85659,692,55,31,65,167,44,2.9091
21358,boardgame,Savage Worlds,2003,2,10,240,240,240,0,114,8.14605,5.85581,260,2,9,22,46,15,2.8667
2583,boardgame,18GA,1998,3,5,240,240,240,14,172,7.24593,5.85167,235,6,34,70,111,27,4.0741
4050,boardgame,Fortress Europa,1978,2,2,240,240,240,12,430,6.50633,5.84932,1175,82,9,26,242,84,3.1667
68260,boardgame,FAB: Sicily,2011,2,2,240,240,240,12,147,7.53401,5.84803,657,31,28,54,78,33,3.0606
3414,boardgame,Yom Kippur,1995,2,2,240,240,240,12,258,6.84225,5.84395,936,39,20,54,146,41,2.6585
2079,boardgame,NATO: The Next War in Europe,1983,2,2,240,240,240,12,417,6.47564,5.84346,1134,68,14,39,202,74,3.2297
11274,boardgame,Devil's Horsemen,2004,2,2,240,240,240,12,168,7.35589,5.84064,903,42,24,40,96,36,3.4722
25775,boardgame,"Elusive Victory: The Air War over the Suez Canal, 1967-1973",2009,2,2,240,240,240,12,110,8.00527,5.8385,599,19,27,76,52,34,3.8235
27965,boardgame,"The Tide at Sunrise: The Russo-Japanese War, 1904-1905",2010,1,2,240,240,240,12,169,7.17781,5.82871,563,21,24,102,104,25,2.36
87907,boardgame,1865: Sardinia,2011,2,4,240,240,240,14,125,7.7596,5.82832,195,5,37,64,45,15,3.7333
1708,boardgame,Stellar Conquest,1975,2,4,240,240,240,12,487,6.34657,5.82456,1150,67,34,86,203,71,3.169
12282,boardgame,"Grand Illusion: Mirage of Glory, 1914",2004,2,2,240,240,240,12,209,6.98335,5.82193,728,44,15,47,114,56,3.1964
46323,boardgame,Warlords of Europe,2010,2,4,240,240,240,12,249,6.90293,5.82175,454,17,67,223,120,43,2.6279
3412,boardgame,Brandywine,2000,2,2,240,240,240,12,159,7.20393,5.81377,499,8,46,93,83,17,2.5882
5614,boardgame,Achtung: Spitfire!,1995,1,99,240,240,240,12,168,7.27381,5.80377,447,11,23,44,76,29,4.1379
130960,boardgame,Triumph and Tragedy,2015,2,3,240,240,240,12,81,8.49965,5.80236,318,3,79,279,52,16,2.8125
25008,boardgame,Italia,2006,3,4,240,240,240,10,255,6.71698,5.80078,636,47,24,78,124,34,3.2353
3218,boardgame,The Arab-Israeli Wars,1977,2,2,240,240,240,14,496,6.26931,5.79892,1274,88,14,48,266,104,3.25
5233,boardgame,The Great Battles of Alexander,1991,2,2,240,240,240,12,182,7.02125,5.79439,459,37,5,9,80,33,3.3939
6202,boardgame,The Rise of the Roman Republic,2003,2,3,240,240,240,0,192,6.90391,5.78996,641,11,46,90,101,57,3.7719
747,boardgame,Bitter Woods,1998,2,2,240,240,240,12,178,6.87275,5.78767,526,43,12,28,101,31,3.1935
311,boardgame,Time Agent,1992,2,6,240,240,240,12,226,6.65774,5.78557,548,32,40,110,105,24,3.4583
145975,boardgame,Hoplite,2014,2,9,240,240,240,13,96,7.85938,5.7757,622,8,38,80,53,20,3.5
4368,boardgame,In their Quiet Fields II,1995,2,2,240,240,240,12,134,7.25373,5.77117,531,36,7,25,71,28,3.1786
22677,boardgame,Stalin's War,2010,2,2,240,240,240,12,217,6.65972,5.76508,672,46,18,66,125,45,3.1111
41612,boardgame,Struggle for the Galactic Empire,2009,1,1,240,240,240,14,173,6.85607,5.76007,639,30,85,305,109,33,2.8788
3044,boardgame,Air Assault On Crete/Invasion of Malta: 1942,1977,2,2,240,240,240,12,374,6.29746,5.75638,1107,80,10,29,191,58,3.1897
23928,boardgame,Glory III,2007,1,2,240,240,240,12,168,6.82113,5.75363,695,37,10,38,92,34,2.7941
4884,boardgame,The Legend Begins,1991,2,2,240,240,240,12,95,7.71158,5.74957,381,11,26,41,72,19,3.4211
6767,boardgame,Attack Vector: Tactical,2004,2,8,240,240,240,12,152,7.2784,5.74871,319,19,48,138,108,46,4.0435
78,boardgame,WestFront,1992,2,2,240,240,240,12,165,6.8823,5.74716,458,33,7,17,87,31,3.5161
11437,boardgame,La Bataille de Ltzen,1999,1,3,240,240,240,12,102,7.66225,5.74459,379,5,18,36,24,18,4
4275,boardgame,Pea Ridge: The Gettysburg of the West March 7-8 1862,1980,1,2,240,240,240,12,124,7.21169,5.74308,366,9,24,35,53,17,3.2353
4200,boardgame,Black Wednesday,1995,2,2,240,240,240,12,116,7.2319,5.74293,529,34,5,13,64,16,3.375
23917,boardgame,Not War But Murder,2007,2,2,240,240,240,12,127,7.08583,5.74271,508,14,34,71,104,32,2.75
20266,boardgame,"Bitter End: Attack to Budapest, 1945",2005,1,2,240,240,240,12,105,7.30638,5.73408,347,12,18,51,67,33,3
7215,boardgame,To the Green Fields Beyond,1978,2,2,240,240,240,12,109,7.23394,5.73398,445,18,25,37,67,29,3.6552
5698,boardgame,The Emperor Returns,1986,1,3,240,240,240,12,122,7.15451,5.73287,387,20,9,26,37,24,3.125
40354,boardgame,Maria,2009,2,3,210,210,210,14,1549,8.00086,7.22596,2316,46,345,962,532,182,3.4835
12891,boardgame,Friedrich,2004,3,4,210,210,210,12,1979,7.57793,7.0179,2484,101,259,792,879,336,3.1637
520,boardgame,Axis & Allies: Europe,1999,2,4,210,210,210,12,2088,6.5284,6.19344,3312,301,30,105,631,248,2.8226
23540,boardgame,1889,2005,2,6,210,210,210,14,266,7.87331,6.1713,230,3,88,154,126,31,3.7742
40354,boardgame,Maria,2009,2,3,210,210,210,14,1549,8.00086,7.22596,2316,46,345,962,532,182,3.4835
12891,boardgame,Friedrich,2004,3,4,210,210,210,12,1979,7.57793,7.0179,2484,101,259,792,879,336,3.1637
520,boardgame,Axis & Allies: Europe,1999,2,4,210,210,210,12,2088,6.5284,6.19344,3312,301,30,105,631,248,2.8226
23540,boardgame,1889,2005,2,6,210,210,210,14,266,7.87331,6.1713,230,3,88,154,126,31,3.7742
18485,boardgame,18MEX,2005,3,5,210,210,210,14,137,7.68467,5.87101,142,0,65,77,58,22,3.9545
1313,boardgame,1826,2000,2,6,210,210,210,14,117,7.4547,5.79044,158,2,49,51,53,11,4
26459,boardgame,PQ-17: Arctic Naval Operations 1941-43,2009,2,2,210,210,210,0,143,7.25979,5.77827,723,41,25,87,100,37,4.027
7218,boardgame,18VA,2001,2,5,210,210,210,14,103,7.32816,5.74206,125,0,38,47,49,11,4.3636
81640,boardgame,Florenza,2010,2,5,200,200,200,14,567,7.54393,6.42427,951,29,89,280,173,76,3.7105
81640,boardgame,Florenza,2010,2,5,200,200,200,14,567,7.54393,6.42427,951,29,89,280,173,76,3.7105
62972,boardgame,The Barbarossa Campaign,2010,1,1,200,200,200,14,145,7.95276,5.90875,371,8,80,219,90,26,2.8462
12333,boardgame,Twilight Struggle,2005,2,2,180,180,180,13,20113,8.33774,8.22186,26647,372,1219,5865,5347,2562,3.4785
12493,boardgame,Twilight Imperium (Third Edition),2005,3,6,240,180,240,12,12064,7.88473,7.6917,13771,287,927,4650,3369,1761,4.1942
9609,boardgame,War of the Ring (first edition),2004,2,4,180,180,180,12,8325,7.85143,7.6382,10675,326,506,2025,2756,1337,3.8362
59294,boardgame,Runewars,2010,2,4,180,180,180,14,5439,7.76638,7.45399,7049,181,544,2355,1223,540,3.7241
77130,boardgame,Sid Meier's Civilization: The Board Game,2010,2,4,180,180,180,13,9362,7.57679,7.39051,11977,389,462,2545,1859,871,3.8266
421,boardgame,1830: Railways & Robber Barons,1986,2,7,360,180,360,14,2876,7.79247,7.34618,4108,88,296,869,1093,440,4.1182
73171,boardgame,Earth Reborn,2010,2,4,180,180,180,13,2590,7.85222,7.30812,4823,281,376,1740,853,264,3.8636
243,boardgame,Advanced Squad Leader,1985,2,2,12000,180,12000,14,2628,7.88118,7.30671,3976,120,94,479,1161,553,4.6763
25292,boardgame,Merchants & Marauders,2010,2,4,180,180,180,13,7629,7.46396,7.27301,9958,217,936,3651,1891,628,3.1815
25021,boardgame,Sekigahara: The Unification of Japan,2011,2,2,180,180,180,12,1587,8.03582,7.2565,2745,33,440,1336,553,191,2.7016
712,boardgame,Blood Bowl (Third Edition),1994,2,2,180,180,180,12,3918,7.58641,7.21002,4750,101,178,464,999,352,2.9631
19777,boardgame,Indonesia,2005,2,5,240,180,240,14,2217,7.71284,7.20811,1968,20,626,1403,809,335,3.991
9625,boardgame,Struggle of Empires,2004,2,7,240,180,240,13,3197,7.53928,7.16434,3881,154,260,889,1278,498,3.6084
6472,boardgame,A Game of Thrones (first edition),2003,3,5,180,180,180,12,8779,7.35138,7.16028,8388,420,236,1176,2515,1111,3.4428
18098,boardgame,Napoleon's Triumph,2007,2,2,180,180,180,12,1403,7.97578,7.15182,2372,39,364,1079,630,237,3.5949
28181,boardgame,Combat Commander: Pacific,2008,2,2,180,180,180,12,1128,8.14554,7.13985,2353,30,257,645,394,150,3.1933
62227,boardgame,"Labyrinth: The War on Terror, 2001 - ?",2010,1,2,180,180,180,12,2561,7.60999,7.13042,5046,187,290,1190,841,342,3.538
42776,boardgame,Gears of War: The Board Game,2011,1,4,180,180,180,13,3031,7.52478,7.0825,5096,143,315,1154,807,278,2.8849
22827,boardgame,StarCraft: The Board Game,2007,2,6,180,180,180,12,5476,7.34969,7.08244,6464,203,394,1548,1463,717,3.8159
20963,boardgame,Fury of Dracula (second edition),2005,2,5,180,180,180,10,7547,7.24352,7.0542,8312,192,806,3036,2212,915,2.9355
31563,boardgame,Middle-Earth Quest,2009,2,4,180,180,180,13,3028,7.42501,7.0336,4747,156,297,1302,920,327,3.5291
84419,boardgame,Space Empires: 4X,2011,1,4,180,180,180,12,1707,7.57926,6.95239,3477,108,305,1157,602,213,3.2911
8045,boardgame,Princes of the Renaissance,2003,3,6,180,180,180,12,1623,7.4834,6.89664,1442,33,341,760,663,221,3.5158
144189,boardgame,Fire in the Lake,2014,1,4,180,180,180,0,776,8.2466,6.89661,2358,34,237,787,284,139,3.9784
1822,boardgame,Wilderness War,2001,2,2,180,180,180,12,1228,7.72238,6.88895,2734,75,171,471,591,190,3.2737
224,boardgame,History of the World,1991,3,6,180,180,180,12,3694,7.14373,6.84819,4365,213,170,477,1382,467,2.7752
15126,boardgame,Advanced Squad Leader: Starter Kit #2,2005,2,2,180,180,180,12,847,7.88902,6.78349,1979,31,101,262,288,164,3.7805
230,boardgame,Merchant of Venus,1988,1,6,180,180,180,12,2265,7.20438,6.78261,2658,75,305,870,844,278,2.8381
47055,boardgame,High Frontier,2010,2,5,180,180,180,12,1234,7.48184,6.74016,2275,78,251,996,551,195,4.2
20542,boardgame,Advanced Squad Leader: Starter Kit #3,2007,2,2,180,180,180,12,711,8.00851,6.72941,1970,31,85,245,251,117,3.8718
111799,boardgame,Cuba Libre,2013,1,4,180,180,180,0,795,7.78509,6.71966,1515,20,297,731,286,106,3.4528
58936,boardgame,Wars of the Roses: Lancaster vs. York,2010,2,4,180,180,180,13,1202,7.37633,6.68623,1450,57,165,494,398,160,3.1875
30658,boardgame,Rise of Empires,2009,2,5,180,180,180,12,1675,7.16784,6.67341,2445,125,132,556,494,207,3.5459
10640,boardgame,Doom: The Boardgame,2004,2,4,180,180,180,12,4299,6.93417,6.65844,5617,304,180,670,1553,587,2.9063
22038,boardgame,Warrior Knights,2006,2,6,180,180,180,12,3171,6.90403,6.62154,4574,238,176,836,995,486,3.4856
127518,boardgame,A Distant Plain,2013,1,4,180,180,180,12,517,8.06983,6.55699,1258,17,278,733,204,78,3.5897
168,boardgame,Empire Builder,1982,2,6,180,180,180,12,2283,6.92991,6.55125,3126,169,81,275,827,269,2.6283
23679,boardgame,Warriors of God,2008,2,2,180,180,180,12,809,7.39315,6.52494,1477,57,180,500,387,159,2.6289
39339,boardgame,Android,2008,3,5,180,180,180,13,2952,6.78166,6.52404,4806,218,188,923,1141,391,3.9437
157,boardgame,Eurorails,1990,2,6,240,180,240,10,1453,7.05598,6.51114,2001,79,39,124,499,140,2.7429
39217,boardgame,Fighting Formations: Grossdeutschland Motorized Infantry Division,2011,2,2,180,180,180,0,639,7.6442,6.50866,1606,83,63,289,301,117,3.1966
12166,boardgame,Funkenschlag,2001,2,6,180,180,180,12,662,7.59968,6.4962,876,33,23,87,212,59,3.5932
8481,boardgame,Crusader Rex,2005,2,2,180,180,180,12,964,7.19488,6.48069,1484,74,168,424,498,181,2.9227
17710,boardgame,Conquest of the Empire,2005,2,6,240,180,240,10,2565,6.80302,6.47467,4341,284,112,519,999,384,3.0833
128442,boardgame,Relic,2013,2,4,180,180,180,14,1521,6.99907,6.46322,2867,88,106,563,379,111,2.4775
62220,boardgame,Urban Sprawl,2011,2,4,180,180,180,12,1661,6.83582,6.44962,2440,199,123,570,626,187,3.3316
38309,boardgame,God's Playground,2009,3,3,180,180,180,0,603,7.52292,6.44319,848,16,178,353,264,85,3.6471
42673,boardgame,Field Commander: Napoleon,2011,1,1,180,180,180,12,445,7.8516,6.39498,1156,45,167,518,176,66,2.7576
